text	tags
2020	O
11	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
23972	O
plugin	O
go	O
247	O
:	O
Calico	O
CNI	O
SDN	O
found	O
existing	O
endpoint	O
:	O
kubernetes	O
node	O
projectcalico	O
org	O
v3	O
uat8	O
deveu	O
sosiv	O
etcdcleaner	O
1605115200	O
nightly	O
rolling	O
30850091	O
2020	O
11	O
0500	O
est	O
non	O
existent	O
map	O
controller	O
uid	O
:	O
job	O
name	O
etcdcleaner	O
1605115200	O
projectcalico	O
org	O
namespace	O
nightly	O
rolling	O
projectcalico	O
org	O
orchestrator	O
k8s	O
projectcalico	O
org	O
serviceaccount	O
sosivio	O
map	O
k8s	O
uat8	O
deveu	O
sosiv	O
io	O
eth0	O
kns	O
nightly	O
rolling	O
ksa	O
cali6acd7c95ad8	O
container	O
id	O
kubernetes	O
node	O
uat8	O
deveu	O
sosiv	O
"
"	
2020	O
11	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
24061	O
IP	O
address	O
management	O
plugin	O
go	O
253	O
:	O
auto	O
assigning	O
ip	O
container	O
id	O
handleid	O
container	O
network	O
interface0	O
workload	O
uat8	O
deveu	O
sosiv	O
assignargs	O
IP	O
address	O
management	O
"
"	
2020	O
11	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
23983	O
IP	O
address	O
management	O
plugin	O
go	O
253	O
:	O
auto	O
assigning	O
ip	O
container	O
id	O
handleid	O
container	O
network	O
interface0	O
workload	O
uat8	O
deveu	O
sosiv	O
assignargs	O
IP	O
address	O
management	O
"
"	
2020	O
11	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
24668	O
IP	O
address	O
management	O
go	O
1298	O
:	O
releasing	O
all	O
ips	O
with	O
handle	O
nightly	O
"
"	
2020	O
11	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
23972	O
k8s	O
go	O
372	O
:	O
populated	O
endpoint	O
container	O
id	O
kubernetes	O
node	O
uat8	O
deveu	O
sosiv	O
endpoint	O
v3	O
"
"	
2020	O
11	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
29300	O
k8s	O
go	O
372	O
:	O
populated	O
endpoint	O
container	O
id	O
kubernetes	O
node	O
uat13	O
deveu	O
sosiv	O
endpoint	O
v3	O
"
"	
2020	O
11	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
23972	O
k8s	O
go	O
400	O
:	O
added	O
mac	O
interface	O
name	O
and	O
active	O
container	O
id	O
to	O
endpoint	O
container	O
id	O
kubernetes	O
node	O
uat8	O
deveu	O
sosiv	O
endpoint	O
v3	O
"
"	
2020	O
11	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
23994	O
plugin	O
go	O
247	O
:	O
Calico	O
CNI	O
SDN	O
found	O
existing	O
endpoint	O
:	O
kubernetes	O
node	O
projectcalico	O
org	O
v3	O
uat8	O
deveu	O
sosiv	O
etcdcleaner	O
1605115200	O
sosivio	O
test	O
30850111	O
2020	O
11	O
0500	O
est	O
non	O
existent	O
map	O
controller	O
uid	O
:	O
job	O
name	O
etcdcleaner	O
1605115200	O
projectcalico	O
org	O
namespace	O
sosivio	O
test	O
projectcalico	O
org	O
orchestrator	O
k8s	O
projectcalico	O
org	O
serviceaccount	O
sosivio	O
map	O
k8s	O
uat8	O
deveu	O
sosiv	O
io	O
eth0	O
kns	O
sosivio	O
test	O
ksa	O
calid2da72f41c1	O
container	O
id	O
kubernetes	O
node	O
uat8	O
deveu	O
sosiv	O
"
"	
2020	O
11	O
warning	O
24986	O
IP	O
address	O
management	O
go	O
1366	O
:	O
cas	O
error	O
for	O
block	O
retry	O
0	O
:	O
update	O
conflict	O
:	O
calico	O
SDN	O
IP	O
address	O
management	O
blocks	O
10	O
233	O
89	O
24	O
cidr	O
ip	O
24	O
handle	O
container	O
network	O
interface0	O
"
"	
failed	O
to	O
read	O
pod	O
ip	O
from	O
plugin	O
docker	O
:	O
network	O
plugin	O
container	O
network	O
interface	O
failed	O
on	O
the	O
status	O
hook	O
for	O
pod	O
rqlite	O
sosivio	O
test	O
unexpected	O
command	O
output	O
device	O
eth0	O
does	O
not	O
exist	O
"
"	
shutting	O
down	O
interface	O
ens3	O
:	O
ok	O
"
"	
2020	O
11	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
24999	O
IP	O
address	O
management	O
go	O
1298	O
:	O
releasing	O
all	O
ips	O
with	O
handle	O
etcdtest	O
"
"	
2020	O
11	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
23994	O
k8s	O
go	O
372	O
:	O
populated	O
endpoint	O
container	O
id	O
kubernetes	O
node	O
uat8	O
deveu	O
sosiv	O
endpoint	O
v3	O
"
"	
2020	O
11	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
23994	O
k8s	O
go	O
400	O
:	O
added	O
mac	O
interface	O
name	O
and	O
active	O
container	O
id	O
to	O
endpoint	O
container	O
id	O
kubernetes	O
node	O
uat8	O
deveu	O
sosiv	O
endpoint	O
v3	O
"
"	
2020	O
11	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
27347	O
k8s	O
go	O
372	O
:	O
populated	O
endpoint	O
container	O
id	O
kubernetes	O
node	O
uat43	O
deveu	O
sosiv	O
endpoint	O
v3	O
"
"	
pull	O
image	O
release	O
sosiv	O
io	O
jenkins	O
slave	O
tools	O
v7	O
failed	O
:	O
remote	O
procedure	O
call	O
failed	O
:	O
code	O
an	O
unknown	O
error	O
description	O
.	O
an	O
unexpected	O
failure	O
ocurred	O
error	O
response	O
from	O
daemon	O
:	O
get	O
https	O
:	O
release	O
sosiv	O
io	O
v2	O
jenkins	O
slave	O
tools	O
manifests	O
v7	O
:	O
authentication	O
failed	O
"
"	
2020	O
11	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
24051	O
IP	O
address	O
management	O
plugin	O
go	O
253	O
:	O
auto	O
assigning	O
ip	O
container	O
id	O
handleid	O
container	O
network	O
interface0	O
workload	O
uat8	O
deveu	O
sosiv	O
assignargs	O
IP	O
address	O
management	O
"
"	
2020	O
11	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
5296	O
k8s	O
go	O
400	O
:	O
added	O
mac	O
interface	O
name	O
and	O
active	O
container	O
id	O
to	O
endpoint	O
container	O
id	O
kubernetes	O
node	O
uat3	O
deveu	O
sosiv	O
endpoint	O
v3	O
"
"	
2020	O
11	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
24017	O
k8s	O
go	O
372	O
:	O
populated	O
endpoint	O
container	O
id	O
kubernetes	O
node	O
uat8	O
deveu	O
sosiv	O
endpoint	O
v3	O
"
"	
2020	O
11	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
24017	O
k8s	O
go	O
400	O
:	O
added	O
mac	O
interface	O
name	O
and	O
active	O
container	O
id	O
to	O
endpoint	O
container	O
id	O
kubernetes	O
node	O
uat8	O
deveu	O
sosiv	O
endpoint	O
v3	O
"
"	
kernel	O
ipvs	O
:	O
rr	O
:	O
tcp	O
no	O
destination	O
available	O
"
"	
kernel	O
23390	O
572206	O
154768	O
369	O
967	O
classifier	O
"
"	
my	O
leader	O
:	O
the	O
chosen	O
one	O
:	O
my	O
hostname	O
:	O
rqlite	O
"
"	
started	O
lsb	O
:	O
bring	O
up	O
down	O
networking	O
"
"	
deleting	O
interface	O
1134	O
ens3	O
ip	O
123	O
interface	O
stats	O
:	O
received	O
12	O
sent	O
12	O
dropped	O
active	O
time	O
355	O
secs	O
"
"	
execsync	O
liveness	O
sh	O
from	O
runtime	O
service	O
failed	O
:	O
remote	O
procedure	O
call	O
failed	O
:	O
code	O
an	O
unknown	O
error	O
description	O
.	O
an	O
unexpected	O
failure	O
ocurred	O
container	O
not	O
running	O
"
"	
liveness	O
probe	O
for	O
node	O
exporter	O
failed	O
failure	O
get	O
http	O
:	O
a	O
tcp	O
connection	O
was	O
attempted	O
connect	O
:	O
cannot	O
communicate	O
with	O
the	O
destination	O
host	O
.	O
the	O
network	O
is	O
unreachable	O
"
"	
liveness	O
probe	O
for	O
rqlite	O
errored	O
:	O
remote	O
procedure	O
call	O
failed	O
:	O
code	O
an	O
unknown	O
error	O
description	O
.	O
an	O
unexpected	O
failure	O
ocurred	O
error	O
:	O
no	O
such	O
container	O
"
"	
readiness	O
probe	O
for	O
rqlite	O
failed	O
failure	O
get	O
http	O
:	O
status	O
a	O
tcp	O
connection	O
was	O
attempted	O
connect	O
:	O
invalid	O
argument	O
"
"	
executing	O
an	O
operation	O
unmounting	O
a	O
volume	O
to	O
a	O
pod	O
started	O
for	O
volume	O
sidecar	O
unique	O
name	O
:	O
kubernetes	O
io	O
empty	O
dir	O
sidecar	O
uid	O
:	O
"
"	
physical	O
volume	O
resized	O
or	O
updated	O
physical	O
volume	O
not	O
resized	O
"
"	
pod	O
was	O
deleted	O
and	O
then	O
recreated	O
skipping	O
status	O
update	O
old	O
uid	O
new	O
uid	O
"
"	
2020	O
11	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
18570	O
k8s	O
go	O
400	O
:	O
added	O
mac	O
interface	O
name	O
and	O
active	O
container	O
id	O
to	O
endpoint	O
container	O
id	O
kubernetes	O
node	O
uat21	O
deveu	O
sosiv	O
endpoint	O
v3	O
"
"	
meta	O
data	O
dev	O
mapper	O
centos	O
root	O
isize	O
512	O
agcount	O
agsize	O
1113856	O
blks	O
"
"	
crc	O
finobt	O
spinodes	O
"
"	
naming	O
version	O
bsize	O
4096	O
ascii	O
ci	O
ftype	O
"
"	
sectsz	O
512	O
sunit	O
blks	O
lazy	O
count	O
"
"	
calico	O
node	O
is	O
not	O
ready	O
:	O
felix	O
is	O
not	O
ready	O
:	O
get	O
http	O
:	O
localhost	O
9099	O
readiness	O
a	O
tcp	O
connection	O
was	O
attempted	O
connect	O
:	O
connection	O
refused	O
"
"	
pod	O
container	O
deletor	O
deletecontainer	O
returned	O
error	O
for	O
id	O
docker	O
failed	O
to	O
get	O
container	O
status	O
remote	O
procedure	O
call	O
failed	O
:	O
code	O
an	O
unknown	O
error	O
description	O
.	O
an	O
unexpected	O
failure	O
ocurred	O
error	O
:	O
no	O
such	O
container	O
"
"	
2020	O
11	O
etcd	O
server	O
:	O
read	O
only	O
range	O
request	O
key	O
registry	O
health	O
\	O
with	O
result	O
error	O
a	O
context	O
inside	O
the	O
process	O
was	O
canceled	O
most	O
likely	O
due	O
to	O
an	O
unexpected	O
failure	O
a	O
read	O
query	O
to	O
the	O
etcd	O
server	O
took	O
too	O
long	O
to	O
execute	O
etcd	O
is	O
responding	O
in	O
a	O
slow	O
manner	O
"
"	
refreshing	O
cache	O
for	O
provider	O
:	O
credentialprovider	O
defaultdockerconfigprovider	O
"
"	
warning	O
:	O
2020	O
11	O
grpc	O
:	O
server	O
processunaryrpc	O
failed	O
to	O
write	O
status	O
:	O
connection	O
error	O
:	O
desc	O
transport	O
is	O
closing	O
"
"	
2020	O
11	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
21615	O
k8s	O
go	O
400	O
:	O
added	O
mac	O
interface	O
name	O
and	O
active	O
container	O
id	O
to	O
endpoint	O
container	O
id	O
kubernetes	O
node	O
uat28	O
deveu	O
sosiv	O
endpoint	O
v3	O
"
"	
executing	O
an	O
operation	O
unmounting	O
a	O
volume	O
to	O
a	O
pod	O
started	O
for	O
volume	O
etcddata	O
unique	O
name	O
:	O
kubernetes	O
io	O
empty	O
dir	O
etcddata	O
uid	O
:	O
"
"	
2020	O
11	O
etcd	O
server	O
:	O
read	O
only	O
range	O
request	O
key	O
registry	O
health	O
\	O
with	O
result	O
error	O
expected	O
data	O
failed	O
to	O
arrive	O
in	O
a	O
timely	O
manner	O
and	O
exceeded	O
the	O
deadline	O
set	O
as	O
the	O
timeout	O
causing	O
the	O
operation	O
to	O
eventually	O
fail	O
a	O
read	O
query	O
to	O
the	O
etcd	O
server	O
took	O
too	O
long	O
to	O
execute	O
etcd	O
is	O
responding	O
in	O
a	O
slow	O
manner	O
"
"	
output	O
:	O
nochange	O
:	O
partition	O
is	O
size	O
60815327	O
it	O
cannot	O
be	O
grown	O
"
"	
rqlite	O
"
"	
time	O
2020	O
11	O
11t	O
05	O
00	O
level	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
msg	O
attempting	O
next	O
endpoint	O
for	O
pull	O
after	O
error	O
:	O
get	O
https	O
:	O
release	O
sosiv	O
io	O
v2	O
jenkins	O
slave	O
tools	O
manifests	O
v7	O
:	O
authentication	O
failed	O
"
"	
new	O
size	O
7423	O
extents	O
matches	O
existing	O
size	O
7423	O
extents	O
"
"	
container	O
start	O
failed	O
in	O
pod	O
error	O
downloading	O
container	O
image	O
:	O
remote	O
procedure	O
call	O
failed	O
:	O
code	O
an	O
unknown	O
error	O
description	O
.	O
an	O
unexpected	O
failure	O
ocurred	O
error	O
response	O
from	O
daemon	O
:	O
get	O
https	O
:	O
release	O
sosiv	O
io	O
v2	O
jenkins	O
slave	O
tools	O
manifests	O
v7	O
:	O
authentication	O
failed	O
"
"	
2020	O
11	O
rafthttp	O
:	O
lost	O
the	O
tcp	O
streaming	O
connection	O
with	O
peer	O
5a5707af2e1226fc	O
stream	O
msgapp	O
v2	O
reader	O
"
"	
data	O
bsize	O
4096	O
blocks	O
7601152	O
imaxpct	O
25	O
"
"	
time	O
2020	O
11	O
11t	O
05	O
00	O
level	O
error	O
msg	O
handler	O
for	O
post	O
v1	O
40	O
images	O
create	O
returned	O
error	O
:	O
get	O
https	O
:	O
release	O
sosiv	O
io	O
v2	O
jenkins	O
slave	O
tools	O
manifests	O
v7	O
:	O
authentication	O
failed	O
"
"	
sunit	O
swidth	O
blks	O
"
"	
realtime	O
none	O
extsz	O
4096	O
blocks	O
rtextents	O
"
"	
2020	O
11	O
rafthttp	O
:	O
peer	O
5a5707af2e1226fc	O
became	O
active	O
"
"	
2020	O
11	O
rafthttp	O
:	O
failed	O
to	O
write	O
5a5707af2e1226fc	O
on	O
stream	O
message	O
write	O
tcp	O
timeout	O
"
"	
pod	O
could	O
not	O
reach	O
running	O
phase	O
skipping	O
:	O
failed	O
to	O
start	O
container	O
command	O
for	O
jenkinstools	O
with	O
error	O
downloading	O
container	O
image	O
:	O
remote	O
procedure	O
call	O
failed	O
:	O
code	O
an	O
unknown	O
error	O
description	O
.	O
an	O
unexpected	O
failure	O
ocurred	O
error	O
response	O
from	O
daemon	O
:	O
get	O
https	O
:	O
release	O
sosiv	O
io	O
v2	O
jenkins	O
slave	O
tools	O
manifests	O
v7	O
:	O
authentication	O
failed	O
"
"	
no	O
changes	O
in	O
context	O
skipping	O
"
"	
public	O
key	O
:	O
starting	O
"
"	
2020	O
11	O
rafthttp	O
:	O
established	O
tcp	O
streaming	O
connection	O
with	O
peer	O
5a5707af2e1226fc	O
stream	O
msgapp	O
v2	O
reader	O
"
"	
2020	O
11	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
15257	O
plugin	O
go	O
247	O
:	O
Calico	O
CNI	O
SDN	O
found	O
existing	O
endpoint	O
:	O
kubernetes	O
node	O
projectcalico	O
org	O
v3	O
uat15	O
deveu	O
sosiv	O
sosivio	O
node	O
exporter	O
sosivio	O
test	O
30839406	O
2020	O
11	O
0500	O
est	O
non	O
existent	O
map	O
controller	O
revision	O
hash	O
66f5c9b8	O
name	O
sosivio	O
node	O
exporter	O
pod	O
template	O
generation	O
18	O
projectcalico	O
org	O
namespace	O
sosivio	O
test	O
projectcalico	O
org	O
orchestrator	O
k8s	O
projectcalico	O
org	O
serviceaccount	O
sosivio	O
map	O
k8s	O
uat15	O
deveu	O
sosiv	O
io	O
eth0	O
kns	O
sosivio	O
test	O
ksa	O
cali9819e4eb268	O
container	O
id	O
kubernetes	O
node	O
uat15	O
deveu	O
sosiv	O
"
"	
pullimage	O
release	O
sosiv	O
io	O
jenkins	O
slave	O
tools	O
v7	O
from	O
image	O
service	O
failed	O
:	O
remote	O
procedure	O
call	O
failed	O
:	O
code	O
an	O
unknown	O
error	O
description	O
.	O
an	O
unexpected	O
failure	O
ocurred	O
error	O
response	O
from	O
daemon	O
:	O
get	O
https	O
:	O
release	O
sosiv	O
io	O
v2	O
jenkins	O
slave	O
tools	O
manifests	O
v7	O
:	O
authentication	O
failed	O
"
"	
rqlite	O
"
"	
readiness	O
probe	O
for	O
kube	O
system	O
d34557b83411cfebf814a0fff2dd2aca	O
kube	O
apiserver	O
failed	O
failure	O
get	O
https	O
:	O
readyz	O
a	O
tcp	O
connection	O
was	O
attempted	O
connect	O
:	O
cannot	O
communicate	O
with	O
the	O
destination	O
host	O
.	O
the	O
network	O
is	O
unreachable	O
"
"	
processing	O
network	O
scripts	O
"
"	
kernel	O
the	O
kernel	O
killed	O
the	O
running	O
process	O
classifier	O
uid	O
total	O
vm	O
2288760kb	O
anon	O
rss	O
611552kb	O
file	O
rss	O
6608kb	O
shmem	O
rss	O
0kb	O
"
"	
2020	O
11	O
rafthttp	O
:	O
peer	O
9e50326602199ede	O
became	O
inactive	O
message	O
send	O
to	O
peer	O
failed	O
"
"	
readiness	O
probe	O
for	O
etcd	O
failed	O
failure	O
a	O
tcp	O
connection	O
was	O
attempted	O
connect	O
:	O
connection	O
refused	O
"
"	
rqlite	O
"
"	
2020	O
11	O
rafthttp	O
:	O
lost	O
the	O
tcp	O
streaming	O
connection	O
with	O
peer	O
9e50326602199ede	O
stream	O
message	O
reader	O
"
"	
my	O
leader	O
:	O
the	O
chosen	O
one	O
:	O
my	O
hostname	O
:	O
rqlite	O
"
"	
2020	O
11	O
rafthttp	O
:	O
failed	O
to	O
read	O
5a5707af2e1226fc	O
on	O
stream	O
msgapp	O
v2	O
read	O
tcp	O
timeout	O
"
"	
2020	O
11	O
rafthttp	O
:	O
lost	O
the	O
tcp	O
streaming	O
connection	O
with	O
peer	O
5a5707af2e1226fc	O
stream	O
message	O
writer	O
"
"	
2020	O
11	O
rafthttp	O
:	O
closed	O
an	O
existing	O
tcp	O
streaming	O
connection	O
with	O
peer	O
5a5707af2e1226fc	O
stream	O
msgapp	O
v2	O
writer	O
"
"	
2020	O
11	O
rafthttp	O
:	O
established	O
tcp	O
streaming	O
connection	O
with	O
peer	O
5a5707af2e1226fc	O
stream	O
msgapp	O
v2	O
writer	O
"
"	
execsync	O
liveness	O
sh	O
from	O
runtime	O
service	O
failed	O
:	O
remote	O
procedure	O
call	O
failed	O
:	O
code	O
an	O
unknown	O
error	O
description	O
.	O
an	O
unexpected	O
failure	O
ocurred	O
error	O
:	O
no	O
such	O
container	O
"
"	
fetch	O
all	O
of	O
the	O
pod's	O
containers	O
status	O
from	O
the	O
kubernetes	O
api	O
for	O
pod	O
failed	O
:	O
remote	O
procedure	O
call	O
failed	O
:	O
code	O
an	O
unknown	O
error	O
description	O
.	O
an	O
unexpected	O
failure	O
ocurred	O
error	O
:	O
no	O
such	O
container	O
"
"	
liveness	O
probe	O
for	O
kube	O
system	O
d34557b83411cfebf814a0fff2dd2aca	O
kube	O
apiserver	O
failed	O
failure	O
get	O
https	O
:	O
livez	O
a	O
tcp	O
connection	O
was	O
attempted	O
connect	O
:	O
cannot	O
communicate	O
with	O
the	O
destination	O
host	O
.	O
the	O
network	O
is	O
unreachable	O
"
"	
done	O
"
"	
podthe	O
container's	O
filesystemstatus	O
of	O
the	O
container's	O
filesystem	O
for	O
pod	O
error	O
:	O
remote	O
procedure	O
call	O
failed	O
:	O
code	O
an	O
unknown	O
error	O
description	O
.	O
an	O
unexpected	O
failure	O
ocurred	O
error	O
:	O
no	O
such	O
container	O
"
"	
2020	O
11	O
rafthttp	O
:	O
established	O
tcp	O
streaming	O
connection	O
with	O
peer	O
9e50326602199ede	O
stream	O
message	O
reader	O
"
"	
2020	O
11	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
7813	O
plugin	O
go	O
247	O
:	O
Calico	O
CNI	O
SDN	O
found	O
existing	O
endpoint	O
:	O
kubernetes	O
node	O
projectcalico	O
org	O
v3	O
uat19	O
deveu	O
sosiv	O
sosivio	O
test	O
30835338	O
2020	O
11	O
0500	O
est	O
non	O
existent	O
map	O
app	O
classifier	O
pod	O
template	O
hash	O
64c88f66cf	O
projectcalico	O
org	O
namespace	O
sosivio	O
test	O
projectcalico	O
org	O
orchestrator	O
k8s	O
projectcalico	O
org	O
serviceaccount	O
sosivio	O
version	O
map	O
k8s	O
uat19	O
deveu	O
sosiv	O
io	O
eth0	O
kns	O
sosivio	O
test	O
ksa	O
cali6801e1864b8	O
container	O
id	O
kubernetes	O
node	O
uat19	O
deveu	O
sosiv	O
"
"	
stopping	O
reflector	O
v1	O
secret	O
0s	O
from	O
object	O
etcdtest	O
release	O
"
"	
liveness	O
probe	O
for	O
etcd	O
failed	O
failure	O
node	O
is	O
not	O
healthy	O
livenessprobe	O
failed	O
"
"	
level	O
warn	O
ts	O
2020	O
11	O
11t	O
caller	O
clientv3	O
msg	O
retrying	O
of	O
unary	O
invoker	O
failed	O
target	O
endpoint	O
:	O
client	O
etcdclient	O
2379	O
attempt	O
error	O
remote	O
procedure	O
call	O
failed	O
:	O
code	O
timeout	O
deadline	O
exceeded	O
desc	O
expected	O
data	O
failed	O
to	O
arrive	O
in	O
a	O
timely	O
manner	O
and	O
exceeded	O
the	O
deadline	O
set	O
as	O
the	O
timeout	O
causing	O
the	O
operation	O
to	O
eventually	O
fail	O
"
"	
time	O
2020	O
11	O
11t	O
05	O
00	O
level	O
error	O
msg	O
stream	O
copy	O
error	O
:	O
reading	O
from	O
closed	O
fifo	O
"
"	
time	O
2020	O
11	O
11t	O
05	O
00	O
level	O
error	O
msg	O
error	O
running	O
exec	O
in	O
container	O
:	O
cannot	O
exec	O
in	O
stopped	O
state	O
:	O
unknown	O
"
"	
started	O
kubernetes	O
transient	O
mount	O
for	O
var	O
lib	O
kubelet	O
pods	O
volumes	O
kubernetes	O
io	O
empty	O
dir	O
sidecar	O
"
"	
public	O
key	O
:	O
finished	O
with	O
exit	O
code	O
"
"	
kernel	O
6891	O
572190	O
154540	O
368	O
967	O
classifier	O
"
"	
2020	O
11	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
27347	O
plugin	O
go	O
247	O
:	O
Calico	O
CNI	O
SDN	O
found	O
existing	O
endpoint	O
:	O
kubernetes	O
node	O
projectcalico	O
org	O
v3	O
uat43	O
deveu	O
sosiv	O
rqlite	O
sosivio	O
test	O
30835473	O
2020	O
11	O
0500	O
est	O
non	O
existent	O
map	O
app	O
rqlite	O
controller	O
revision	O
hash	O
:	O
projectcalico	O
org	O
namespace	O
sosivio	O
test	O
projectcalico	O
org	O
orchestrator	O
k8s	O
projectcalico	O
org	O
serviceaccount	O
sosivio	O
statefulset	O
kubernetes	O
io	O
pod	O
name	O
rqlite	O
map	O
k8s	O
uat43	O
deveu	O
sosiv	O
io	O
eth0	O
kns	O
sosivio	O
test	O
ksa	O
calid0388b38366	O
container	O
id	O
kubernetes	O
node	O
uat43	O
deveu	O
sosiv	O
"
"	
2020	O
11	O
etcd	O
server	O
:	O
start	O
to	O
snapshot	O
applied	O
:	O
32327755	O
last	O
etcd	O
cluster	O
snapshot	O
:	O
32317754	O
"
"	
new	O
context	O
with	O
changes	O
"
"	
liveness	O
probe	O
for	O
rqlite	O
failed	O
failure	O
"
"	
kernel	O
13562	O
553821	O
154723	O
364	O
967	O
classifier	O
"
"	
kernel	O
the	O
kernel	O
killed	O
the	O
running	O
process	O
classifier	O
uid	O
total	O
vm	O
2215284kb	O
anon	O
rss	O
612340kb	O
file	O
rss	O
6552kb	O
shmem	O
rss	O
0kb	O
"
"	
setting	O
volume	O
ownership	O
for	O
var	O
lib	O
kubelet	O
pods	O
volumes	O
kubernetes	O
io	O
configmap	O
prometheus	O
kube	O
prometheus	O
stack	O
prometheus	O
and	O
fsgroup	O
set	O
if	O
the	O
volume	O
has	O
lot	O
of	O
files	O
then	O
setting	O
volume	O
ownership	O
could	O
be	O
slow	O
see	O
https	O
:	O
github	O
com	O
kubernetes	O
issues	O
69699	O
"
"	
executing	O
an	O
operation	O
container	O
volume	O
attachment	O
verification	O
started	O
for	O
volume	O
sidecar	O
unique	O
name	O
:	O
kubernetes	O
io	O
empty	O
dir	O
sidecar	O
pod	O
uid	O
:	O
"
"	
liveness	O
probe	O
for	O
etcd	O
errored	O
:	O
remote	O
procedure	O
call	O
failed	O
:	O
code	O
an	O
unknown	O
error	O
description	O
.	O
an	O
unexpected	O
failure	O
ocurred	O
container	O
not	O
running	O
"
"	
2020	O
11	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
22943	O
k8s	O
go	O
520	O
:	O
endpoint	O
was	O
modified	O
before	O
it	O
could	O
be	O
deleted	O
retrying	O
container	O
id	O
endpoint	O
v3	O
"
"	
failed	O
to	O
read	O
pod	O
ip	O
from	O
plugin	O
docker	O
:	O
network	O
plugin	O
container	O
network	O
interface	O
failed	O
on	O
the	O
status	O
hook	O
for	O
pod	O
unexpected	O
command	O
output	O
nsenter	O
:	O
cannot	O
open	O
"
"	
imagegcmanager	O
disk	O
usage	O
on	O
image	O
filesystem	O
is	O
at	O
85	O
which	O
is	O
over	O
the	O
high	O
threshold	O
85	O
trying	O
to	O
free	O
1285408358	O
bytes	O
down	O
to	O
the	O
low	O
threshold	O
80	O
"
"	
stopping	O
reflector	O
v1	O
secret	O
0s	O
from	O
object	O
sosivio	O
test	O
nexus2	O
"
"	
starting	O
reflector	O
v1	O
secret	O
0s	O
from	O
object	O
sosivio	O
test	O
"
"	
failed	O
to	O
read	O
pod	O
ip	O
from	O
plugin	O
docker	O
:	O
network	O
plugin	O
container	O
network	O
interface	O
failed	O
on	O
the	O
status	O
hook	O
for	O
pod	O
sosivio	O
node	O
unexpected	O
command	O
output	O
device	O
eth0	O
does	O
not	O
exist	O
"
"	
failed	O
to	O
read	O
pod	O
ip	O
from	O
plugin	O
docker	O
:	O
network	O
plugin	O
container	O
network	O
interface	O
failed	O
on	O
the	O
status	O
hook	O
for	O
pod	O
etcd	O
sosivio	O
test	O
unexpected	O
command	O
output	O
nsenter	O
:	O
cannot	O
open	O
"
"	
2020	O
11	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
4698	O
plugin	O
go	O
247	O
:	O
Calico	O
CNI	O
SDN	O
found	O
existing	O
endpoint	O
:	O
kubernetes	O
node	O
projectcalico	O
org	O
v3	O
uat34	O
deveu	O
sosiv	O
etcdtest	O
30834727	O
2020	O
11	O
0500	O
est	O
non	O
existent	O
map	O
app	O
draintest	O
pod	O
template	O
hash	O
6b5965789b	O
projectcalico	O
org	O
namespace	O
etcdtest	O
projectcalico	O
org	O
orchestrator	O
k8s	O
projectcalico	O
org	O
serviceaccount	O
sosivio	O
map	O
k8s	O
uat34	O
deveu	O
sosiv	O
io	O
eth0	O
kns	O
etcdtest	O
ksa	O
etcdtest	O
sosivio	O
cali3fcd5d83bd9	O
container	O
id	O
kubernetes	O
node	O
uat34	O
deveu	O
sosiv	O
"
"	
stopping	O
reflector	O
v1	O
secret	O
0s	O
from	O
object	O
sosivio	O
test	O
"
"	
starting	O
reflector	O
v1	O
secret	O
0s	O
from	O
object	O
sosivio	O
test	O
nexus2	O
"
"	
executing	O
an	O
operation	O
mounting	O
a	O
